,TopHitNum,DriftRate,SNR,Freq,ChanIndx,FreqStart,FreqEnd,CoarseChanNum,FullNumHitsInRange,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,max_drift_rate,obs_length,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
21,22,0.009566,240907.328125,3149.699878,631706,3149.712738,3149.687023,0,71226207,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
22,23,0.038266,314.850555,3149.511849,699004,3149.52471,3149.498994,0,71226207,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
23,24,0.019133,3138.959961,3149.399752,739125,3149.412613,3149.386897,0,71226207,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
24,25,0.047832,366.038727,3149.099627,846544,3149.112488,3149.086772,0,71226207,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
25,26,28.087214,196.158722,3147.066725,525572,3147.079586,3147.05387,1,202171,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
28,29,-0.009566,138.506638,3144.903124,251379,3144.915985,3144.890269,2,390311,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
30,31,-4.553649,77.344696,3144.141212,524078,3144.154072,3144.128357,2,390311,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
39,40,2.075928,63.738754,3141.210675,524382,3141.223536,3141.19782,3,2351718,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
49,50,-0.019133,10.541818,3139.840924,1014635,3139.853784,3139.828069,3,2351718,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
50,51,-0.028699,94.728668,3139.806251,1027045,3139.819111,3139.793396,3,2351718,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
54,55,7.57666,79.981194,3138.280278,524636,3138.293138,3138.267423,4,1068565,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
58,59,-0.028699,37.588165,3136.876563,1027045,3136.889424,3136.863708,4,1068565,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
64,65,-21.687233,84.584549,3135.354331,523297,3135.367192,3135.341476,5,936384,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
89,90,-0.009566,178.883896,3132.676338,433212,3132.689199,3132.663483,6,2449658,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
92,93,-16.817888,81.923706,3132.424029,523517,3132.43689,3132.411174,6,2449658,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
114,115,-30.717999,77.280716,3129.49611,522884,3129.508971,3129.483255,7,1189055,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
120,121,-0.009566,12.422463,3128.529716,868770,3128.542577,3128.516861,7,1189055,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
129,130,20.242693,77.574615,3126.559916,525213,3126.572776,3126.547061,8,1191286,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
134,135,-0.114798,14.481981,3125.973473,735109,3125.986334,3125.960618,8,1191286,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
137,138,-0.009566,12.596675,3125.581001,875580,3125.593862,3125.568146,8,1191286,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
143,144,5.223303,72.86866,3123.632142,524528,3123.645003,3123.619287,9,436077,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
159,160,0.009566,25.777224,3121.241347,331651,3121.254207,3121.228492,10,297687,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
162,163,-5.653795,69.5709,3120.703851,524028,3120.716712,3120.690996,10,297687,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
172,173,-0.009566,13.604587,3119.499285,955159,3119.512146,3119.48643,10,297687,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
180,181,-0.009566,11.273193,3117.922789,470833,3117.93565,3117.909934,11,613022,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
181,182,-27.465391,62.516491,3117.776944,523033,3117.789805,3117.764089,11,613022,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
186,187,-14.091439,55.878967,3114.845552,523643,3114.858413,3114.832697,12,46235,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
196,197,-0.009566,62.606941,3112.035363,480873,3112.048223,3112.022508,13,736981,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
197,198,5.051106,50.719048,3111.91342,524518,3111.926281,3111.900565,13,736981,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
205,206,0.009566,13.585905,3110.549039,1012849,3110.561899,3110.536184,13,736981,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
208,209,0.009566,14.94371,3109.81163,228202,3109.82449,3109.798775,14,237573,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
210,211,28.852533,46.377132,3108.98069,525607,3108.99355,3108.967835,14,237573,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
217,218,0.468758,43.806129,3106.054632,524308,3106.067492,3106.041777,15,46244,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
219,220,0.009566,51.849529,3105.755926,631219,3105.768786,3105.743071,15,46244,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
220,221,-0.009566,14.883904,3105.032188,890255,3105.045048,3105.019332,15,46244,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
224,225,19.448673,32.167412,3103.122513,525178,3103.135374,3103.109658,16,46116,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
225,226,-0.009566,13.011172,3102.083473,897065,3102.096334,3102.070618,16,46116,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
226,227,-0.009566,18.097383,3101.331125,117765,3101.343985,3101.31827,17,354249,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
235,236,-21.677666,34.01717,3100.198087,523295,3100.210948,3100.185232,17,354249,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
241,242,-8.428078,32.843674,3097.266703,523902,3097.279564,3097.253848,18,212158,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
244,245,-0.009566,71.092583,3096.537972,784725,3096.550833,3096.525117,18,212158,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
249,250,-20.070496,30.065987,3094.338505,523369,3094.351366,3094.32565,19,259532,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
253,254,-7.93062,30.598333,3091.407261,523926,3091.420122,3091.394406,20,37375,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
256,257,-5.931224,29.358412,3088.47732,524017,3088.49018,3088.464465,21,33847,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
257,258,-0.009566,15.14404,3087.339926,931106,3087.352787,3087.327071,21,33847,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
259,260,3.520468,27.466368,3085.546422,524450,3085.559283,3085.533567,22,32953,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
263,264,8.227181,26.346937,3082.616137,524664,3082.628998,3082.603282,23,33049,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
265,266,1.004481,25.678291,3079.687369,524335,3079.700229,3079.674514,24,33079,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
266,267,8.925535,25.893702,3076.756675,524695,3076.769536,3076.74382,25,32959,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
269,270,-0.009566,24.888256,3074.439322,305532,3074.452183,3074.426467,26,33003,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
270,271,11.671118,24.476219,3073.826636,524821,3073.839496,3073.813781,26,33003,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
272,273,-23.581398,25.532162,3070.901452,523209,3070.914313,3070.888597,27,32953,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
274,275,24.499781,25.457792,3067.965618,525409,3067.978479,3067.952763,28,32950,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
276,277,-29.177794,24.869076,3065.042795,522952,3065.055656,3065.02994,29,32952,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
277,278,-9.748253,24.319321,3062.110618,523843,3062.123479,3062.097763,30,32971,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
280,281,21.170641,23.835283,3059.176986,525255,3059.189846,3059.164131,31,32979,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
284,285,2.831681,24.289436,3053.319949,524418,3053.33281,3053.307094,33,32960,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
286,287,-26.977501,24.492805,3050.39407,523055,3050.406931,3050.381215,34,556788,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
288,289,-18.386793,24.788889,3047.46329,523446,3047.476151,3047.450435,35,32950,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
289,290,17.860636,24.275692,3044.528965,525106,3044.541825,3044.516109,36,32950,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
290,291,-20.835815,24.48979,3041.604228,523334,3041.617089,3041.591373,37,32950,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
291,292,30.679733,23.765066,3038.667952,525692,3038.680813,3038.655097,38,32950,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
292,293,-19.515638,23.935318,3035.74468,523396,3035.75754,3035.731825,39,32950,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
294,295,-14.4167,25.032249,3032.814344,523628,3032.827205,3032.801489,40,32954,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
295,296,-5.998189,24.54072,3029.883581,524013,3029.896441,3029.870726,41,32950,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
296,297,-9.987415,25.376169,3026.954399,523832,3026.96726,3026.941544,42,32950,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
297,298,0.153064,191.872253,3025.051246,156421,3025.064107,3025.038391,43,464518,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
298,299,-0.028699,13.076644,3024.953317,191471,3024.966178,3024.940462,43,464518,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
299,300,-31.110224,25.522079,3024.027413,522865,3024.040274,3024.014558,43,464518,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
300,301,-5.500731,25.496986,3021.094451,524037,3021.107312,3021.081596,44,32950,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
301,302,-16.722223,25.833494,3018.166197,523524,3018.179058,3018.153342,45,32950,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
302,303,25.274666,26.932711,3015.231148,525443,3015.244009,3015.218293,46,32951,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,31.515000,292.057776,,on_table_1,,,0.0
