,TopHitNum,DriftRate,SNR,Freq,ChanIndx,FreqStart,FreqEnd,CoarseChanNum,FullNumHitsInRange,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,max_drift_rate,obs_length,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
974,975,0.009566,821.583618,2194.005023,852442,2194.005121,2194.004931,326,604966,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1051,1052,0.009566,787.479126,2193.99121,857386,2193.991308,2193.991118,326,604966,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1212,1213,-0.009566,17.258047,2187.461998,48554,2187.462096,2187.461906,329,9490,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1394,1395,0.009566,16.802547,2184.415076,90514,2184.415173,2184.414983,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1540,1541,0.095665,11.949297,2182.985067,602334,2182.985165,2182.984975,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1544,1545,0.076532,12.680196,2182.970664,607489,2182.970762,2182.970572,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1546,1547,0.095665,10.64331,2182.968018,608436,2182.968116,2182.967926,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1551,1552,0.076532,11.003202,2182.944798,616747,2182.944895,2182.944705,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1558,1559,0.095665,11.34698,2182.919811,625690,2182.919909,2182.919719,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1561,1562,0.076532,11.600127,2182.916578,626847,2182.916676,2182.916486,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1562,1563,0.095665,10.513194,2182.915696,627163,2182.915793,2182.915603,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1565,1566,0.076532,13.963864,2182.909524,629372,2182.909621,2182.909431,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1571,1572,0.076532,11.714652,2182.888066,637052,2182.888164,2182.887974,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
