,TopHitNum,DriftRate,SNR,Freq,ChanIndx,FreqStart,FreqEnd,CoarseChanNum,FullNumHitsInRange,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,max_drift_rate,obs_length,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
13,14,0.057399,27.734041,2250.055988,504249,2250.065175,2250.046807,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
16,17,-0.019133,308660.78125,2250.000003,524287,2250.009189,2249.990822,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
17,18,-0.009566,308660.78125,2250.0,524288,2250.009187,2249.990819,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
21,22,-0.057399,27.734039,2249.944012,544327,2249.953198,2249.934831,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
23,24,-0.066965,39.931721,2249.888021,564367,2249.897207,2249.87884,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
24,25,0.411359,26.051174,2249.867789,571608,2249.876976,2249.858608,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
25,26,-0.057399,13.912571,2249.852459,577095,2249.861646,2249.843278,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
26,27,-0.172197,17.53936,2249.832029,584407,2249.841216,2249.822848,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
27,28,0.095665,24.097225,2249.811823,591639,2249.82101,2249.802643,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
28,29,0.114798,575.925354,2249.755816,611685,2249.765002,2249.746635,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
30,31,0.047832,277384.75,2249.699824,631725,2249.709011,2249.690644,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
31,32,0.239162,273.977844,2249.511626,699084,2249.520812,2249.502445,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
32,33,0.086098,3549.435303,2249.399646,739163,2249.408833,2249.390465,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
33,34,0.095665,379.214508,2249.099476,846598,2249.108663,2249.090295,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
34,35,0.229596,10.000669,2248.799292,954038,2248.808479,2248.790111,0,49539087,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
35,36,0.009566,859.016479,2247.070307,524290,2247.079493,2247.061126,1,111794,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
39,40,0.095665,330.986603,2244.140605,524295,2244.149792,2244.131424,2,281191,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
45,46,0.114798,286.320801,2241.210915,524296,2241.220102,2241.201734,3,1310818,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
46,47,0.009566,14074.956055,2240.785282,676636,2240.794469,2240.776101,3,1310818,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
50,51,0.009566,38.581268,2239.806234,1027051,2239.81542,2239.797053,3,1310818,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
52,53,0.057399,366.834869,2238.281239,524292,2238.290425,2238.272058,4,726012,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
55,56,0.009566,13.421403,2236.876546,1027051,2236.885733,2236.867365,4,726012,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
59,60,0.124364,392.496948,2235.351537,524297,2235.360724,2235.342356,5,736466,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
85,86,-0.124364,389.654083,2232.4219,524279,2232.431087,2232.412719,6,1009278,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
99,100,0.009566,15.184671,2229.539981,507182,2229.549168,2229.5308,7,452925,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
100,101,-0.057399,371.520294,2229.492199,524284,2229.501385,2229.483018,7,452925,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
110,111,-0.086098,380.242523,2226.56252,524281,2226.571706,2226.553339,8,568437,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
111,112,0.009566,14.64948,2226.502472,545773,2226.511658,2226.493291,8,568437,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
115,116,-0.047832,15.270417,2225.972143,735585,2225.98133,2225.962962,8,568437,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
129,130,0.009566,20.746906,2222.724435,849409,2222.733621,2222.715254,9,478724,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
131,132,0.009566,1127.995972,2222.355849,981331,2222.365036,2222.346668,9,478724,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
140,141,0.124364,353.303284,2220.7031,524297,2220.712286,2220.693919,10,354443,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
150,151,0.009566,28.330185,2219.426162,981331,2219.435348,2219.416981,10,354443,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
152,153,0.009566,174.46553,2219.30996,1022921,2219.319147,2219.30078,10,354443,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
164,165,0.009566,333.398315,2217.773432,524290,2217.782618,2217.764251,11,471128,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
168,169,0.009566,41.556328,2216.380273,1022921,2216.38946,2216.371092,11,471128,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
178,179,0.019133,311.371674,2214.843747,524289,2214.852934,2214.834566,12,58501,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
183,184,-0.009566,16.085535,2212.761241,221071,2212.770428,2212.75206,13,480091,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
188,189,0.009566,45.503742,2212.219661,414910,2212.228848,2212.21048,13,480091,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
199,200,0.009566,38.840809,2211.654813,617077,2211.664,2211.645632,13,480091,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
214,215,-0.009566,155.217438,2209.442932,360164,2209.452119,2209.433751,14,194573,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
215,216,0.095665,278.57193,2208.984355,524295,2208.993542,2208.975174,14,194573,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
221,222,0.009566,18.453785,2206.875131,230640,2206.884317,2206.86595,15,50412,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
223,224,0.009566,266.956635,2206.054682,524290,2206.063868,2206.045501,15,50412,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
225,226,-0.009566,51.969063,2205.755926,631219,2205.765112,2205.746745,15,50412,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
228,229,0.009566,19.941231,2203.926416,237450,2203.935603,2203.917235,16,56558,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
230,231,-0.057399,284.187805,2203.125011,524284,2203.134198,2203.11583,16,56558,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
242,243,0.009566,239.626831,2200.195312,524288,2200.204499,2200.186132,17,263531,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
250,251,0.009566,226.750443,2197.265625,524288,2197.274812,2197.256444,18,173049,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
258,259,0.066965,218.368271,2194.335924,524293,2194.34511,2194.326743,19,197333,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
263,264,-0.114798,216.470886,2191.406272,524280,2191.415459,2191.397091,20,47065,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
266,267,-0.124364,207.248459,2188.476588,524279,2188.485774,2188.467407,21,47112,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
267,268,0.009566,16.138491,2187.339926,931106,2187.349113,2187.330745,21,47112,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
269,270,-0.009566,200.468109,2185.546881,524286,2185.556067,2185.5377,22,47011,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
275,276,0.009566,188.027863,2179.687494,524290,2179.696681,2179.678313,24,64239,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
276,277,0.105231,10.313095,2178.027221,69949,2178.036408,2178.01804,25,47012,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
277,278,-0.105231,188.880188,2176.757835,524280,2176.767021,2176.748654,25,47012,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
280,281,-0.105231,186.275299,2173.828147,524280,2173.837334,2173.818966,26,47015,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
282,283,0.124364,190.004929,2170.898412,524297,2170.907599,2170.889231,27,47004,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
283,284,0.105231,192.19046,2167.968728,524296,2167.977914,2167.959547,28,47008,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
284,285,0.086098,190.046402,2165.039046,524294,2165.048232,2165.029865,29,47005,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
285,286,0.076532,188.274918,2162.109361,524293,2162.118548,2162.10018,30,47005,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
288,289,-0.066965,187.63179,2159.179701,524283,2159.188888,2159.17052,31,47014,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
289,290,0.124364,274.671783,2156.249975,524297,2156.259161,2156.240794,32,52691,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
292,293,-0.009566,188.088165,2150.390631,524286,2150.399817,2150.38145,34,322476,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
294,295,-0.114798,184.386642,2147.46096,524280,2147.470146,2147.451779,35,46994,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
297,298,-0.066965,183.746078,2144.531264,524283,2144.540451,2144.522083,36,192246,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
299,300,0.105231,182.969177,2141.60154,524296,2141.610727,2141.592359,37,47023,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
302,303,0.019133,36.317318,2139.423399,255307,2139.432586,2139.414218,38,47040,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
303,304,0.086098,184.098755,2138.671855,524295,2138.681042,2138.662674,38,47040,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
304,305,0.066965,186.972916,2135.742174,524293,2135.75136,2135.732993,39,47000,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
305,306,0.019133,85.092987,2133.89457,137000,2133.903757,2133.885389,40,47312,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
307,308,0.009566,20.20643,2132.051627,796615,2132.060814,2132.042446,40,47312,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
309,310,-0.105231,14.366546,2129.974483,491478,2129.983669,2129.965302,41,47148,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
311,312,0.105231,184.49231,2126.953103,524296,2126.962289,2126.943922,42,46995,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
312,313,0.086098,259.553406,2125.050919,156538,2125.060106,2125.041738,43,649246,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
313,314,0.16263,16.824585,2125.018582,168112,2125.027768,2125.009401,43,649246,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,,0.0
