,TopHitNum,DriftRate,SNR,Freq,ChanIndx,FreqStart,FreqEnd,CoarseChanNum,FullNumHitsInRange,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,max_drift_rate,obs_length,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
411,412,-19.448673,14.056067,1624.085139,152679,1624.094325,1624.075958,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
412,413,-19.850466,12.790448,1623.936645,205827,1623.945831,1623.927464,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
416,417,-5.883391,11.93861,1623.45397,378583,1623.463157,1623.444789,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
417,418,11.489354,11.569156,1623.269334,444667,1623.27852,1623.260153,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
419,420,-18.692921,11.699053,1623.185607,474634,1623.194793,1623.176426,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
420,421,19.037315,12.378208,1623.134812,492814,1623.143999,1623.125631,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
424,425,-13.096524,13.41478,1622.851174,594332,1622.860361,1622.841993,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
426,427,-20.539253,13.327577,1622.721649,640691,1622.730835,1622.712468,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
427,428,-19.888733,17.121037,1622.687903,652769,1622.69709,1622.678722,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
429,430,-21.935961,19.506979,1622.612159,679879,1622.621345,1622.602978,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
430,431,21.591568,18.302013,1622.60024,684145,1622.609426,1622.591059,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
431,432,3.061277,80.742172,1622.567749,695774,1622.576935,1622.558568,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
432,433,16.205633,10.113991,1622.436357,742801,1622.445543,1622.427176,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
433,434,7.93062,10.402269,1622.354234,772194,1622.36342,1622.345053,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
434,435,-14.330602,16.185158,1622.288061,795878,1622.297248,1622.27888,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
437,438,-20.921913,29.701864,1622.172872,837106,1622.182058,1622.163691,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
439,440,-9.432559,19.290653,1622.120479,855858,1622.129666,1622.111298,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
441,442,16.483063,14.656049,1622.071892,873248,1622.081079,1622.062711,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
443,444,9.260362,11.091378,1621.953822,915507,1621.963008,1621.944641,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
444,445,0.583556,25.531992,1621.734202,994112,1621.743388,1621.725021,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
445,446,-22.309053,25.9636,1621.675786,1015020,1621.684972,1621.666605,214,4972768,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
446,447,-8.351545,24.257095,1621.541988,14332,1621.551175,1621.532807,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
448,449,-13.029559,24.697069,1621.420302,57885,1621.429489,1621.411121,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
449,450,-17.985001,21.847675,1621.378597,72812,1621.387783,1621.369416,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
450,451,-22.146423,32.926994,1621.339627,86760,1621.348813,1621.330446,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
451,452,21.916828,47.624485,1621.312053,96629,1621.32124,1621.302872,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
452,453,-17.439711,17.315815,1621.297837,101717,1621.307024,1621.288656,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
453,454,18.319828,34.952061,1621.266419,112962,1621.275606,1621.257238,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
454,455,-21.046278,59.027836,1621.252536,117931,1621.261722,1621.243355,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
456,457,-16.492628,25.58304,1621.170536,147280,1621.179722,1621.161355,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
457,458,-18.645088,43.257919,1621.130054,161769,1621.13924,1621.120873,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
458,459,-22.509951,26.276501,1621.089189,176395,1621.098376,1621.080008,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
459,460,-15.488147,44.190735,1621.047699,191245,1621.056885,1621.038518,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
462,463,-12.034644,11.683831,1620.920288,236847,1620.929475,1620.911107,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
464,465,-17.344046,41.001232,1620.670008,326426,1620.679194,1620.660827,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
466,467,-21.266306,11.958676,1620.501526,386728,1620.510712,1620.492345,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
470,471,-22.031626,36.956181,1620.336156,445916,1620.345343,1620.326975,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
471,472,-22.213388,33.739807,1620.294571,460800,1620.303757,1620.28539,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
473,474,22.165556,71.613602,1620.100217,530362,1620.109404,1620.091036,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
474,475,-19.907866,42.308758,1620.044234,550399,1620.053421,1620.035053,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
475,476,-22.509951,11.596768,1619.898635,602511,1619.907822,1619.889454,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
479,480,-8.743772,10.456078,1619.607191,706823,1619.616377,1619.59801,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
481,482,1.033181,20.749548,1619.565482,721751,1619.574669,1619.556301,215,21180975,spliced_blc0x1x2x_guppi_59524_12684_OFF_HD13908_0016.rawspec.0000.h5,OFF_HD13908,59524.146805555552,2h18m14.472s,65d35m35.88s,18.253611,-2.793968,22.515000,292.057776,,on_table_1,,0,0.0
